campaign,zone,production_label,specie,production,yield_value,yield_unit
2019,HAUTS-DE-FRANCE,Avoine d'hiver,avena_sativa,winter_oat,"67,2",quintal_per_hectare
2019,GRAND EST,Avoine d'hiver,avena_sativa,winter_oat,47,quintal_per_hectare
2019,PAYS DE LA LOIRE,Avoine d'hiver,avena_sativa,winter_oat,61,quintal_per_hectare
2019,BRETAGNE,Avoine d'hiver,avena_sativa,winter_oat,"53,1",quintal_per_hectare
2019,NOUVELLE AQUITAINE,Avoine d'hiver,avena_sativa,winter_oat,"42,2",quintal_per_hectare
2019,OCCITANIE,Avoine d'hiver,avena_sativa,winter_oat,"33,2",quintal_per_hectare
2019,AUVERGNE-RHÔNE-ALPES,Avoine d'hiver,avena_sativa,winter_oat,"40,2",quintal_per_hectare
2019,PACA,Avoine d'hiver,avena_sativa,winter_oat,25,quintal_per_hectare
2019,CORSE,Avoine d'hiver,avena_sativa,winter_oat,30,quintal_per_hectare
2018,ILE-DE-FRANCE,Avoine d'hiver,avena_sativa,winter_oat,60,quintal_per_hectare
2018,CENTRE-VAL DE LOIRE,Avoine d'hiver,avena_sativa,winter_oat,"48,4",quintal_per_hectare
2018,BOURGOGNE-FRANCHE-COMTÉ,Avoine d'hiver,avena_sativa,winter_oat,"44,7",quintal_per_hectare
2018,NORMANDIE,Avoine d'hiver,avena_sativa,winter_oat,"58,1",quintal_per_hectare
2018,HAUTS-DE-FRANCE,Avoine d'hiver,avena_sativa,winter_oat,61,quintal_per_hectare
2018,GRAND EST,Avoine d'hiver,avena_sativa,winter_oat,"48,9",quintal_per_hectare
2018,PAYS DE LA LOIRE,Avoine d'hiver,avena_sativa,winter_oat,"51,3",quintal_per_hectare
2018,BRETAGNE,Avoine d'hiver,avena_sativa,winter_oat,"51,8",quintal_per_hectare
2018,NOUVELLE AQUITAINE,Avoine d'hiver,avena_sativa,winter_oat,"39,9",quintal_per_hectare
2018,OCCITANIE,Avoine d'hiver,avena_sativa,winter_oat,"30,8",quintal_per_hectare
2018,AUVERGNE-RHÔNE-ALPES,Avoine d'hiver,avena_sativa,winter_oat,"43,9",quintal_per_hectare
2018,PACA,Avoine d'hiver,avena_sativa,winter_oat,25,quintal_per_hectare
2018,CORSE,Avoine d'hiver,avena_sativa,winter_oat,30,quintal_per_hectare
2017,ILE-DE-FRANCE,Avoine d'hiver,avena_sativa,winter_oat,60,quintal_per_hectare
2017,CENTRE-VAL DE LOIRE,Avoine d'hiver,avena_sativa,winter_oat,"48,7",quintal_per_hectare
2017,BOURGOGNE-FRANCHE-COMTÉ,Avoine d'hiver,avena_sativa,winter_oat,40,quintal_per_hectare
2017,NORMANDIE,Avoine d'hiver,avena_sativa,winter_oat,"59,9",quintal_per_hectare
2017,HAUTS-DE-FRANCE,Avoine d'hiver,avena_sativa,winter_oat,"58,9",quintal_per_hectare
2017,GRAND EST,Avoine d'hiver,avena_sativa,winter_oat,"49,2",quintal_per_hectare
2017,PAYS DE LA LOIRE,Avoine d'hiver,avena_sativa,winter_oat,"63,3",quintal_per_hectare
2017,BRETAGNE,Avoine d'hiver,avena_sativa,winter_oat,"57,4",quintal_per_hectare
2017,NOUVELLE AQUITAINE,Avoine d'hiver,avena_sativa,winter_oat,"41,1",quintal_per_hectare
2017,OCCITANIE,Avoine d'hiver,avena_sativa,winter_oat,"32,2",quintal_per_hectare
2017,AUVERGNE-RHÔNE-ALPES,Avoine d'hiver,avena_sativa,winter_oat,"48,1",quintal_per_hectare
2017,PACA,Avoine d'hiver,avena_sativa,winter_oat,25,quintal_per_hectare
2017,CORSE,Avoine d'hiver,avena_sativa,winter_oat,30,quintal_per_hectare
2020,ILE-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"68,5",quintal_per_hectare
2020,CENTRE-VAL DE LOIRE,Maïs grain,zea_mays,grain_corn,"85,1",quintal_per_hectare
2020,BOURGOGNE-FRANCHE-COMTÉ,Maïs grain,zea_mays,grain_corn,"64,9",quintal_per_hectare
2020,NORMANDIE,Maïs grain,zea_mays,grain_corn,"78,7",quintal_per_hectare
2020,HAUTS-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"76,2",quintal_per_hectare
2020,GRAND EST,Maïs grain,zea_mays,grain_corn,"92,6",quintal_per_hectare
2020,PAYS DE LA LOIRE,Maïs grain,zea_mays,grain_corn,"79,2",quintal_per_hectare
2020,BRETAGNE,Maïs grain,zea_mays,grain_corn,"90,6",quintal_per_hectare
2020,NOUVELLE AQUITAINE,Maïs grain,zea_mays,grain_corn,"81,6",quintal_per_hectare
2020,OCCITANIE,Maïs grain,zea_mays,grain_corn,"92,8",quintal_per_hectare
2020,AUVERGNE-RHÔNE-ALPES,Maïs grain,zea_mays,grain_corn,"82,7",quintal_per_hectare
2020,PACA,Maïs grain,zea_mays,grain_corn,"95,1",quintal_per_hectare
2020,CORSE,Maïs grain,zea_mays,grain_corn,120,quintal_per_hectare
