date,zone,production_label,specie,min_price,max_price,price_unit,product_output_specie,organic
27/06/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"303,00","303,00",quintal,meat,
04/07/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"303,00","303,00",quintal,meat,
11/07/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
18/07/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
25/07/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
01/08/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
08/08/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"305,00","305,00",quintal,meat,
15/08/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"305,00","305,00",quintal,meat,
22/08/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
29/08/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
05/09/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
12/09/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
19/09/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
26/09/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
03/10/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
10/10/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
17/10/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
24/10/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
31/10/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
07/11/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
14/11/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
21/11/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,00","308,00",quintal,meat,
28/11/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"311,00","311,00",quintal,meat,
05/12/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
12/12/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
19/12/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
26/12/2018,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
02/01/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
09/01/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
16/01/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
23/01/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
30/01/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
06/02/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,00","313,00",quintal,meat,
13/02/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
20/02/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
27/02/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
06/03/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
13/03/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
20/03/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
27/03/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"315,00","315,00",quintal,meat,
03/04/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"310,00","310,00",quintal,meat,
10/04/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
17/04/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
24/04/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
01/05/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
08/05/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
15/05/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
22/05/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"303,50","303,50",quintal,meat,
29/05/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"303,50","303,50",quintal,meat,
05/06/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"301,00","301,00",quintal,meat,
12/06/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"300,00","300,00",quintal,meat,
19/06/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
26/06/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
03/07/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
10/07/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
17/07/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
24/07/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
31/07/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"293,00","293,00",quintal,meat,
07/08/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"293,00","293,00",quintal,meat,
14/08/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"289,00","289,00",quintal,meat,
21/08/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"289,00","289,00",quintal,meat,
28/08/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"293,00","293,00",quintal,meat,
04/09/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"293,00","293,00",quintal,meat,
11/09/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"293,00","293,00",quintal,meat,
18/09/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
25/09/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
02/10/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"292,00","292,00",quintal,meat,
09/10/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
16/10/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"290,00","290,00",quintal,meat,
23/10/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"290,00","290,00",quintal,meat,
30/10/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"290,00","290,00",quintal,meat,
06/11/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"291,00","291,00",quintal,meat,
13/11/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"292,50","292,50",quintal,meat,
20/11/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"295,00","295,00",quintal,meat,
27/11/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"302,00","302,00",quintal,meat,
04/12/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"302,00","302,00",quintal,meat,
11/12/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"306,00","306,00",quintal,meat,
18/12/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"306,00","306,00",quintal,meat,
25/12/2019,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
01/01/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"308,50","308,50",quintal,meat,
08/01/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"307,00","307,00",quintal,meat,
15/01/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,50","313,50",quintal,meat,
22/01/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,50","313,50",quintal,meat,
29/01/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,50","313,50",quintal,meat,
05/02/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"312,00","312,00",quintal,meat,
12/02/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"313,50","313,50",quintal,meat,
19/02/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"314,50","314,50",quintal,meat,
26/02/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"314,50","314,50",quintal,meat,
04/03/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"312,00","312,00",quintal,meat,
11/03/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"312,00","312,00",quintal,meat,
18/03/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
25/03/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
01/04/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
08/04/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
15/04/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,.,.,quintal,meat,
22/04/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"300,00","300,00",quintal,meat,
29/04/2020,FRANCE,Viande jeunes bovins type laitier Cot O,bos_taurus,"300,00","300,00",quintal,meat,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
