year,month,zone,production_label,specie,waiting_price,final_price,price_unit,product_output_specie,organic
2018,8,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"335,43","341,28",cubic_meter,milk,false
2018,9,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"345,68","362,16",cubic_meter,milk,false
2018,10,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"343,68","360,87",cubic_meter,milk,false
2018,11,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"330,76","354,78",cubic_meter,milk,false
2018,12,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"329,29","346,75",cubic_meter,milk,false
2019,1,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"327,2","346,41",cubic_meter,milk,false
2019,2,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"327,5","346,15",cubic_meter,milk,false
2019,3,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"325,77","341,32",cubic_meter,milk,false
2019,4,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"328,93","346,51",cubic_meter,milk,false
2019,5,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"327,9","343,14",cubic_meter,milk,false
2019,6,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"331,26","342,94",cubic_meter,milk,false
2019,7,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"343,25","352,22",cubic_meter,milk,false
2019,8,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"346,45","357,76",cubic_meter,milk,false
2019,9,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"353,86","373,28",cubic_meter,milk,false
2019,10,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"344,38","366,22",cubic_meter,milk,false
2019,11,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"329,52","356,69",cubic_meter,milk,false
2019,12,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"331,54","354,51",cubic_meter,milk,false
2020,1,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"331,97","353,16",cubic_meter,milk,false
2020,2,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"332,54","351,32",cubic_meter,milk,false
2020,3,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"326,13","347,07",cubic_meter,milk,false
2020,4,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"325,37","343,79",cubic_meter,milk,false
2020,5,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"321,44","337,21",cubic_meter,milk,false
2020,6,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"318,16","331,79",cubic_meter,milk,false
2020,7,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"329,21","341,48",cubic_meter,milk,false
2020,8,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"334,98","342,52",cubic_meter,milk,false
2020,9,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"346,31","363,77",cubic_meter,milk,false
2020,10,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"341,2","365,92",cubic_meter,milk,false
2020,11,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"321,13","348,4",cubic_meter,milk,false
2020,12,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"335,4","357,39",cubic_meter,milk,false
2021,1,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"324,64","346,85",cubic_meter,milk,false
2021,2,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"324,04","345,71",cubic_meter,milk,false
2021,3,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"322,46","342,91",cubic_meter,milk,false
2021,4,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"331,22","351,71",cubic_meter,milk,false
2021,5,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"331,8","348,58",cubic_meter,milk,false
2021,6,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"343,58","352,58",cubic_meter,milk,false
2021,7,HAUTS-DE-FRANCE,Lait de vache,bos_taurus,"354,79","366,57",cubic_meter,milk,false
2013,1,ILE DE FRANCE,Lait de vache,bos_taurus,"320,84","334,73",cubic_meter,milk,false
2013,2,ILE DE FRANCE,Lait de vache,bos_taurus,"324,19","338,37",cubic_meter,milk,false
2013,3,ILE DE FRANCE,Lait de vache,bos_taurus,"307,92","319,98",cubic_meter,milk,false
2013,4,ILE DE FRANCE,Lait de vache,bos_taurus,"307,67","319,57",cubic_meter,milk,false
2013,5,ILE DE FRANCE,Lait de vache,bos_taurus,"317,15","331,78",cubic_meter,milk,false
2013,6,ILE DE FRANCE,Lait de vache,bos_taurus,"343,88","351,61",cubic_meter,milk,false
2013,7,ILE DE FRANCE,Lait de vache,bos_taurus,"372,39","374,66",cubic_meter,milk,false
2013,8,ILE DE FRANCE,Lait de vache,bos_taurus,"370,97","371,59",cubic_meter,milk,false
2013,9,ILE DE FRANCE,Lait de vache,bos_taurus,"361,53","367,68",cubic_meter,milk,false
2013,10,ILE DE FRANCE,Lait de vache,bos_taurus,"347,84","357,27",cubic_meter,milk,false
2013,11,ILE DE FRANCE,Lait de vache,bos_taurus,"342,63","352,13",cubic_meter,milk,false
2013,12,ILE DE FRANCE,Lait de vache,bos_taurus,"350,44","359,89",cubic_meter,milk,false
2014,1,ILE DE FRANCE,Lait de vache,bos_taurus,"380,58","386,65",cubic_meter,milk,false
2014,2,ILE DE FRANCE,Lait de vache,bos_taurus,"379,65","385,06",cubic_meter,milk,false
2014,3,ILE DE FRANCE,Lait de vache,bos_taurus,"367,45","372,84",cubic_meter,milk,false
2014,4,ILE DE FRANCE,Lait de vache,bos_taurus,"353,36","358,46",cubic_meter,milk,false
2014,5,ILE DE FRANCE,Lait de vache,bos_taurus,"354,43","360,63",cubic_meter,milk,false
2014,6,ILE DE FRANCE,Lait de vache,bos_taurus,"364,9","370,91",cubic_meter,milk,false
2014,7,ILE DE FRANCE,Lait de vache,bos_taurus,"376,04","379,12",cubic_meter,milk,false
2014,8,ILE DE FRANCE,Lait de vache,bos_taurus,"379,23","387,08",cubic_meter,milk,false
2014,9,ILE DE FRANCE,Lait de vache,bos_taurus,"382,27","391,36",cubic_meter,milk,false
2014,10,ILE DE FRANCE,Lait de vache,bos_taurus,"350,54","362,64",cubic_meter,milk,false
2014,11,ILE DE FRANCE,Lait de vache,bos_taurus,"339,64","350,12",cubic_meter,milk,false
2014,12,ILE DE FRANCE,Lait de vache,bos_taurus,"329,48","338,3",cubic_meter,milk,false
2015,1,ILE DE FRANCE,Lait de vache,bos_taurus,"326,51","332,56",cubic_meter,milk,false
2015,2,ILE DE FRANCE,Lait de vache,bos_taurus,"325,84","332,72",cubic_meter,milk,false
2015,3,ILE DE FRANCE,Lait de vache,bos_taurus,"324,18","325,02",cubic_meter,milk,false
2015,4,ILE DE FRANCE,Lait de vache,bos_taurus,"324,57","326,09",cubic_meter,milk,false
2015,5,ILE DE FRANCE,Lait de vache,bos_taurus,326,"325,46",cubic_meter,milk,false
2015,6,ILE DE FRANCE,Lait de vache,bos_taurus,"330,91","331,26",cubic_meter,milk,false
2015,7,ILE DE FRANCE,Lait de vache,bos_taurus,"345,63","341,63",cubic_meter,milk,false
2015,8,ILE DE FRANCE,Lait de vache,bos_taurus,"345,81","348,71",cubic_meter,milk,false
2015,9,ILE DE FRANCE,Lait de vache,bos_taurus,"340,82","350,53",cubic_meter,milk,false
2015,10,ILE DE FRANCE,Lait de vache,bos_taurus,"325,38","337,35",cubic_meter,milk,false
2015,11,ILE DE FRANCE,Lait de vache,bos_taurus,"317,55","327,69",cubic_meter,milk,false
2015,12,ILE DE FRANCE,Lait de vache,bos_taurus,"318,45","324,98",cubic_meter,milk,false
2016,1,ILE DE FRANCE,Lait de vache,bos_taurus,"310,1","315,83",cubic_meter,milk,false
2016,2,ILE DE FRANCE,Lait de vache,bos_taurus,"308,09","314,77",cubic_meter,milk,false
2016,3,ILE DE FRANCE,Lait de vache,bos_taurus,"315,88","318,44",cubic_meter,milk,false
2016,4,ILE DE FRANCE,Lait de vache,bos_taurus,"314,42","310,83",cubic_meter,milk,false
2016,5,ILE DE FRANCE,Lait de vache,bos_taurus,"316,06","310,97",cubic_meter,milk,false
2016,6,ILE DE FRANCE,Lait de vache,bos_taurus,"314,79","309,83",cubic_meter,milk,false
2016,7,ILE DE FRANCE,Lait de vache,bos_taurus,"314,87","307,18",cubic_meter,milk,false
2016,8,ILE DE FRANCE,Lait de vache,bos_taurus,"329,25","323,44",cubic_meter,milk,false
2016,9,ILE DE FRANCE,Lait de vache,bos_taurus,"336,03","344,73",cubic_meter,milk,false
2016,10,ILE DE FRANCE,Lait de vache,bos_taurus,"333,24","347,15",cubic_meter,milk,false
2016,11,ILE DE FRANCE,Lait de vache,bos_taurus,"323,52","347,08",cubic_meter,milk,false
2016,12,ILE DE FRANCE,Lait de vache,bos_taurus,"327,99","345,52",cubic_meter,milk,false
2017,1,ILE DE FRANCE,Lait de vache,bos_taurus,"328,3","338,44",cubic_meter,milk,false
2017,2,ILE DE FRANCE,Lait de vache,bos_taurus,"331,97","332,44",cubic_meter,milk,false
2017,3,ILE DE FRANCE,Lait de vache,bos_taurus,"332,1","328,94",cubic_meter,milk,false
2017,4,ILE DE FRANCE,Lait de vache,bos_taurus,"342,32","344,69",cubic_meter,milk,false
2017,5,ILE DE FRANCE,Lait de vache,bos_taurus,"344,84","344,26",cubic_meter,milk,false
2017,6,ILE DE FRANCE,Lait de vache,bos_taurus,"347,92","345,9",cubic_meter,milk,false
2017,7,ILE DE FRANCE,Lait de vache,bos_taurus,"348,58","348,75",cubic_meter,milk,false
2017,8,ILE DE FRANCE,Lait de vache,bos_taurus,"360,53","362,76",cubic_meter,milk,false
2017,9,ILE DE FRANCE,Lait de vache,bos_taurus,"364,67","379,13",cubic_meter,milk,false
2017,10,ILE DE FRANCE,Lait de vache,bos_taurus,"353,19","369,08",cubic_meter,milk,false
2017,11,ILE DE FRANCE,Lait de vache,bos_taurus,"346,58","365,62",cubic_meter,milk,false
2017,12,ILE DE FRANCE,Lait de vache,bos_taurus,"338,94","355,96",cubic_meter,milk,false
2018,1,ILE DE FRANCE,Lait de vache,bos_taurus,"334,19","343,16",cubic_meter,milk,false
2018,2,ILE DE FRANCE,Lait de vache,bos_taurus,"332,98","343,4",cubic_meter,milk,false
2018,3,ILE DE FRANCE,Lait de vache,bos_taurus,"334,14","344,7",cubic_meter,milk,false
2018,4,ILE DE FRANCE,Lait de vache,bos_taurus,"335,54","333,08",cubic_meter,milk,false
2018,5,ILE DE FRANCE,Lait de vache,bos_taurus,"338,53","333,36",cubic_meter,milk,false
2018,6,ILE DE FRANCE,Lait de vache,bos_taurus,"344,67","339,41",cubic_meter,milk,false
2018,7,ILE DE FRANCE,Lait de vache,bos_taurus,"351,79","347,64",cubic_meter,milk,false
2018,8,ILE DE FRANCE,Lait de vache,bos_taurus,"361,11","360,19",cubic_meter,milk,false
2018,9,ILE DE FRANCE,Lait de vache,bos_taurus,"366,64","377,25",cubic_meter,milk,false
2018,10,ILE DE FRANCE,Lait de vache,bos_taurus,"360,75","376,3",cubic_meter,milk,false
2018,11,ILE DE FRANCE,Lait de vache,bos_taurus,"355,49","374,76",cubic_meter,milk,false
2018,12,ILE DE FRANCE,Lait de vache,bos_taurus,"347,82","362,22",cubic_meter,milk,false
2019,1,ILE DE FRANCE,Lait de vache,bos_taurus,"346,23","357,22",cubic_meter,milk,false
2019,2,ILE DE FRANCE,Lait de vache,bos_taurus,"349,73","360,7",cubic_meter,milk,false
2019,3,ILE DE FRANCE,Lait de vache,bos_taurus,"354,24","359,42",cubic_meter,milk,false
2019,4,ILE DE FRANCE,Lait de vache,bos_taurus,"350,78","353,91",cubic_meter,milk,false
2019,5,ILE DE FRANCE,Lait de vache,bos_taurus,"350,6","358,1",cubic_meter,milk,false
2019,6,ILE DE FRANCE,Lait de vache,bos_taurus,"361,94","366,29",cubic_meter,milk,false
2019,7,ILE DE FRANCE,Lait de vache,bos_taurus,"375,26","374,84",cubic_meter,milk,false
2019,8,ILE DE FRANCE,Lait de vache,bos_taurus,"381,11","383,62",cubic_meter,milk,false
2019,9,ILE DE FRANCE,Lait de vache,bos_taurus,386,"397,66",cubic_meter,milk,false
2019,10,ILE DE FRANCE,Lait de vache,bos_taurus,"379,68","398,54",cubic_meter,milk,false
2019,11,ILE DE FRANCE,Lait de vache,bos_taurus,"370,6","393,82",cubic_meter,milk,false
2019,12,ILE DE FRANCE,Lait de vache,bos_taurus,"366,28","386,21",cubic_meter,milk,false
2020,1,ILE DE FRANCE,Lait de vache,bos_taurus,"361,27","376,09",cubic_meter,milk,false
2020,2,ILE DE FRANCE,Lait de vache,bos_taurus,"364,47","376,28",cubic_meter,milk,false
2020,3,ILE DE FRANCE,Lait de vache,bos_taurus,"358,12","356,95",cubic_meter,milk,false
2020,4,ILE DE FRANCE,Lait de vache,bos_taurus,"363,88","366,45",cubic_meter,milk,false
2020,5,ILE DE FRANCE,Lait de vache,bos_taurus,"366,04","365,91",cubic_meter,milk,false
2020,6,ILE DE FRANCE,Lait de vache,bos_taurus,"372,09","371,86",cubic_meter,milk,false
2020,7,ILE DE FRANCE,Lait de vache,bos_taurus,"378,31","386,4",cubic_meter,milk,false
2020,8,ILE DE FRANCE,Lait de vache,bos_taurus,"387,9","393,68",cubic_meter,milk,false
2020,9,ILE DE FRANCE,Lait de vache,bos_taurus,"387,36","401,24",cubic_meter,milk,false
2020,10,ILE DE FRANCE,Lait de vache,bos_taurus,"378,22","400,3",cubic_meter,milk,false
2020,11,ILE DE FRANCE,Lait de vache,bos_taurus,"370,17","391,47",cubic_meter,milk,false
2020,12,ILE DE FRANCE,Lait de vache,bos_taurus,"365,9","386,55",cubic_meter,milk,false
2021,1,ILE DE FRANCE,Lait de vache,bos_taurus,"359,83","377,43",cubic_meter,milk,false
2021,2,ILE DE FRANCE,Lait de vache,bos_taurus,"357,03","372,54",cubic_meter,milk,false
2021,3,ILE DE FRANCE,Lait de vache,bos_taurus,"365,7","379,87",cubic_meter,milk,false
2021,4,ILE DE FRANCE,Lait de vache,bos_taurus,"373,38","387,19",cubic_meter,milk,false
2021,5,ILE DE FRANCE,Lait de vache,bos_taurus,"374,76","385,7",cubic_meter,milk,false
2021,6,ILE DE FRANCE,Lait de vache,bos_taurus,"374,07","383,26",cubic_meter,milk,false
2021,7,ILE DE FRANCE,Lait de vache,bos_taurus,"387,4","392,75",cubic_meter,milk,false
2013,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2017,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2018,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2019,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,8,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,9,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,10,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,11,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2020,12,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,1,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,2,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,3,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,4,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,5,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,6,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2021,7,LA REUNION,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,1,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,2,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,3,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,4,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,5,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,6,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,7,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,8,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,9,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,10,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,11,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,12,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,1,MARTINIQUE,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,1,NORMANDIE,Lait de vache,bos_taurus,"310,68","337,06",cubic_meter,milk,false
2013,2,NORMANDIE,Lait de vache,bos_taurus,"315,3","341,9",cubic_meter,milk,false
2013,3,NORMANDIE,Lait de vache,bos_taurus,"308,9","333,47",cubic_meter,milk,false
2013,4,NORMANDIE,Lait de vache,bos_taurus,"302,48","315,72",cubic_meter,milk,false
2013,5,NORMANDIE,Lait de vache,bos_taurus,"308,13","337,39",cubic_meter,milk,false
2013,6,NORMANDIE,Lait de vache,bos_taurus,"339,45","355,08",cubic_meter,milk,false
2013,7,NORMANDIE,Lait de vache,bos_taurus,"363,64","376,45",cubic_meter,milk,false
2013,8,NORMANDIE,Lait de vache,bos_taurus,"361,6","376,55",cubic_meter,milk,false
2013,9,NORMANDIE,Lait de vache,bos_taurus,"359,49","380,85",cubic_meter,milk,false
2013,10,NORMANDIE,Lait de vache,bos_taurus,"368,27","391,56",cubic_meter,milk,false
2013,11,NORMANDIE,Lait de vache,bos_taurus,"364,01","394,2",cubic_meter,milk,false
2013,12,NORMANDIE,Lait de vache,bos_taurus,"357,77","391,3",cubic_meter,milk,false
2014,1,NORMANDIE,Lait de vache,bos_taurus,"392,38","418,04",cubic_meter,milk,false
2014,2,NORMANDIE,Lait de vache,bos_taurus,"392,05","412,88",cubic_meter,milk,false
2014,3,NORMANDIE,Lait de vache,bos_taurus,"366,64","387,33",cubic_meter,milk,false
2014,4,NORMANDIE,Lait de vache,bos_taurus,"336,03","360,82",cubic_meter,milk,false
2014,5,NORMANDIE,Lait de vache,bos_taurus,"337,95","357,84",cubic_meter,milk,false
2014,6,NORMANDIE,Lait de vache,bos_taurus,"370,63","385,92",cubic_meter,milk,false
2014,7,NORMANDIE,Lait de vache,bos_taurus,"383,32","395,23",cubic_meter,milk,false
2014,8,NORMANDIE,Lait de vache,bos_taurus,"383,04","398,6",cubic_meter,milk,false
2014,9,NORMANDIE,Lait de vache,bos_taurus,"380,34","401,35",cubic_meter,milk,false
2014,10,NORMANDIE,Lait de vache,bos_taurus,347,"372,42",cubic_meter,milk,false
2014,11,NORMANDIE,Lait de vache,bos_taurus,"333,22","369,18",cubic_meter,milk,false
2014,12,NORMANDIE,Lait de vache,bos_taurus,"317,41","352,76",cubic_meter,milk,false
2015,1,NORMANDIE,Lait de vache,bos_taurus,"308,25","334,93",cubic_meter,milk,false
2015,2,NORMANDIE,Lait de vache,bos_taurus,"305,35","332,59",cubic_meter,milk,false
2015,3,NORMANDIE,Lait de vache,bos_taurus,"301,94","327,06",cubic_meter,milk,false
2015,4,NORMANDIE,Lait de vache,bos_taurus,"293,41","316,71",cubic_meter,milk,false
2015,5,NORMANDIE,Lait de vache,bos_taurus,"297,38","315,12",cubic_meter,milk,false
2015,6,NORMANDIE,Lait de vache,bos_taurus,"311,56","328,41",cubic_meter,milk,false
2015,7,NORMANDIE,Lait de vache,bos_taurus,"326,88","340,02",cubic_meter,milk,false
2015,8,NORMANDIE,Lait de vache,bos_taurus,"329,63","346,27",cubic_meter,milk,false
2015,9,NORMANDIE,Lait de vache,bos_taurus,"319,61","345,7",cubic_meter,milk,false
2015,10,NORMANDIE,Lait de vache,bos_taurus,"304,34","337,25",cubic_meter,milk,false
2015,11,NORMANDIE,Lait de vache,bos_taurus,"296,89","329,27",cubic_meter,milk,false
2015,12,NORMANDIE,Lait de vache,bos_taurus,"293,17","323,15",cubic_meter,milk,false
2016,1,NORMANDIE,Lait de vache,bos_taurus,"283,83","311,99",cubic_meter,milk,false
2016,2,NORMANDIE,Lait de vache,bos_taurus,"281,13","307,85",cubic_meter,milk,false
2016,3,NORMANDIE,Lait de vache,bos_taurus,"280,54","310,92",cubic_meter,milk,false
2016,4,NORMANDIE,Lait de vache,bos_taurus,"274,67","301,68",cubic_meter,milk,false
2016,5,NORMANDIE,Lait de vache,bos_taurus,"274,63","296,53",cubic_meter,milk,false
2016,6,NORMANDIE,Lait de vache,bos_taurus,"277,06","294,63",cubic_meter,milk,false
2016,7,NORMANDIE,Lait de vache,bos_taurus,"279,45","294,35",cubic_meter,milk,false
