year,month,zone,production_label,specie,waiting_price,final_price,price_unit,product_output_specie
2019,10,Centre - Ouest,Blé tendre,triticum_aestivum,"157,549726946192","177,077754097335",ton,grain
2019,10,Centre - Ouest,Maïs,zea_mays,"71,3828594622225","94,4851778577553",ton,grain
2019,10,Centre-Val de Loire,Avoine,avena_sativa,130,"72,6157632648389",ton,grain
2019,10,Centre-Val de Loire,Blé dur,triticum_durum,"195,923758448853","188,829802275884",ton,grain
2019,10,Centre-Val de Loire,Colza,brassica_napus_napus,363,"60,5436645914691",ton,grain
2019,10,Centre-Val de Loire,Pois,pisum_sativum,190,"189,220225150882",ton,grain
2019,10,Centre-Val de Loire,Tournesol,helianthus_annuus,"337,349188573342","291,094560103295",ton,grain
2019,10,Centre-Val de Loire,Triticale,x_triticosecale,0,"152,65",ton,grain
2019,10,Est,Maïs,zea_mays,"133,253563238481","153,719845348027",ton,grain
2019,10,Est,Orge brassic,hordeum_vulgare,"157,478","190,908",ton,grain
2019,10,Est,Orge brassic,hordeum_vulgare,"177,731666666667","208,388",ton,grain
2019,10,Est,Orge de mout,hordeum_vulgare,"138,731666666667","178,495",ton,grain
2019,10,France,Avoine,avena_sativa,"114,064146062505","140,206543583482",ton,grain
2019,10,France,Blé dur,triticum_durum,"184,083247981435","191,936098037714",ton,grain
2019,10,France,Blé tendre,triticum_aestivum,"154,218121692415","180,448981954558",ton,grain
2019,10,France,Colza,brassica_napus_napus,"338,339702899631","284,303443259338",ton,grain
2019,10,France,Maïs,zea_mays,"130,925857410594","140,664439836388",ton,grain
2019,10,France,Orge brassic,hordeum_vulgare,"149,424","177,642666666667",ton,grain
2019,10,France,Orge brassic,hordeum_vulgare,"166,412888888889","184,596888888889",ton,grain
2019,10,France,Orge de mout,hordeum_vulgare,"138,303055555556","169,203365384615",ton,grain
2019,10,France,Pois,pisum_sativum,"182,56032258878","192,169611617233",ton,grain
2019,10,France,Tournesol,helianthus_annuus,"286,820250445405","293,48221574497",ton,grain
2019,10,France,Triticale,x_triticosecale,"117,918659274597","166,00883587841",ton,grain
2019,10,Grand Est,Avoine,avena_sativa,"120,056091470431","141,876192530429",ton,grain
2019,10,Grand Est,Colza,brassica_napus_napus,"330,508870465605","373,779389617396",ton,grain
2019,10,Grand Est,Pois,pisum_sativum,"185,36622281368","210,685355921625",ton,grain
2019,10,Hauts-de-France,Avoine,avena_sativa,"125,19567538708",170,ton,grain
2019,10,Hauts-de-France,Pois,pisum_sativum,"178,959408649603","148,026360055141",ton,grain
2019,10,Nord-Est,Blé tendre,triticum_aestivum,"148,350619250279","175,995199426125",ton,grain
2019,10,Nord-Maritime,Blé tendre,triticum_aestivum,"154,436070502921","184,43681510328",ton,grain
2019,10,Nord-Maritime,Orge brassic,hordeum_vulgare,"147,18","187,9",ton,grain
2019,10,Nord-Maritime,Orge brassic,hordeum_vulgare,"162,085","178,856666666667",ton,grain
2019,10,Nord-Maritime,Orge de mout,hordeum_vulgare,"146,4875","184,883846153846",ton,grain
2019,10,Normandie,Avoine,avena_sativa,100,"149,589694272898",ton,grain
2019,10,Normandie,Colza,brassica_napus_napus,"310,008848552921","356,976245212199",ton,grain
2019,10,Normandie,Pois,pisum_sativum,"169,940916516399","200,527354621326",ton,grain
2019,10,Nouvelle-Aquitaine,Blé dur,triticum_durum,"189,39","193,092998985386",ton,grain
2019,10,Nouvelle-Aquitaine,Blé tendre,triticum_aestivum,155,"176,82995346568",ton,grain
2019,10,Nouvelle-Aquitaine,Colza,brassica_napus_napus,"352,74","354,81981777277",ton,grain
2019,10,Nouvelle-Aquitaine,Tournesol,helianthus_annuus,"282,863058772252","281,349872453646",ton,grain
2019,10,Nouvelle-Aquitaine,Triticale,x_triticosecale,110,"160,1",ton,grain
2019,10,Occitanie,Blé dur,triticum_durum,"174,970356143168","193,311494099561",ton,grain
2019,10,Occitanie,Tournesol,helianthus_annuus,"275,599017472566","302,218827612842",ton,grain
2019,10,Occitanie,Triticale,x_triticosecale,"120,786242291957","149,024150162626",ton,grain
2019,10,Pays de la Loire,Avoine,avena_sativa,0,150,ton,grain
2019,10,Pays de la Loire,Blé dur,triticum_durum,0,0,ton,grain
2019,10,Pays de la Loire,Maïs,zea_mays,0,165,ton,grain
2019,10,Pays de la Loire,Tournesol,helianthus_annuus,"283,112277986263","292,180492439721",ton,grain
2019,10,Pays de la Loire,Triticale,x_triticosecale,0,"172,028107498235",ton,grain
2019,10,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,160,0,ton,grain
2019,10,Sud-Ouest,Maïs,zea_mays,"142,079231577868","152,889249553633",ton,grain
2019,11,Auvergne-Rhônes-Alpes,Maïs,zea_mays,"148,350071997017",0,ton,grain
2019,11,Bourgogne-Franche-Comté,Avoine,avena_sativa,"115,766860996005","130,42",ton,grain
2019,11,Bourgogne-Franche-Comté,Colza,brassica_napus_napus,"342,486781544211","390,999478326698",ton,grain
2019,11,Bourgogne-Franche-Comté,Maïs,zea_mays,"133,915755585199","150,566459065796",ton,grain
2019,11,Bourgogne-Franche-Comté,Tournesol,helianthus_annuus,"352,00297862019","130,064380451995",ton,grain
2019,11,Bretagne,Avoine,avena_sativa,0,"136,173271489408",ton,grain
2019,11,Bretagne,Triticale,x_triticosecale,140,"177,97997940838",ton,grain
2019,11,Centre - Est,Orge brassic,hordeum_vulgare,"144,165","151,64",ton,grain
2019,11,Centre - Est,Orge brassic,hordeum_vulgare,"158,218","157,56",ton,grain
2019,11,Centre - Est,Orge de mout,hordeum_vulgare,"130,366","147,56",ton,grain
2019,11,Centre - Ouest,Blé tendre,triticum_aestivum,"156,277025674319","176,283922783051",ton,grain
2019,11,Centre - Ouest,Maïs,zea_mays,"148,565361942676","154,975350449761",ton,grain
2019,11,Centre-Val de Loire,Avoine,avena_sativa,130,"128,383978981983",ton,grain
2019,11,Centre-Val de Loire,Blé dur,triticum_durum,142,"185,002492585759",ton,grain
2019,11,Centre-Val de Loire,Colza,brassica_napus_napus,363,"348,154534827797",ton,grain
2019,11,Centre-Val de Loire,Pois,pisum_sativum,190,"183,923495816177",ton,grain
2019,11,Centre-Val de Loire,Tournesol,helianthus_annuus,"335,058280194055","273,384996529153",ton,grain
2019,11,Centre-Val de Loire,Triticale,x_triticosecale,0,153,ton,grain
2019,11,Est,Maïs,zea_mays,"158,605759262121","161,584661128803",ton,grain
2019,11,Est,Orge brassic,hordeum_vulgare,"154,85","193,2",ton,grain
2019,11,Est,Orge brassic,hordeum_vulgare,"171,58","209,4375",ton,grain
2019,11,Est,Orge de mout,hordeum_vulgare,"138,186666666667","172,91",ton,grain
2019,11,France,Avoine,avena_sativa,"120,901145158187","141,77630475474",ton,grain
2019,11,France,Blé dur,triticum_durum,"147,590542507015","179,987033766837",ton,grain
2019,11,France,Blé tendre,triticum_aestivum,"150,645815285086","172,610512977298",ton,grain
2019,11,France,Colza,brassica_napus_napus,"333,587162901398","357,700290129588",ton,grain
2019,11,France,Maïs,zea_mays,"145,099285195204","154,531895054075",ton,grain
2019,11,France,Orge brassic,hordeum_vulgare,"148,268333333333","175,613333333333",ton,grain
2019,11,France,Orge brassic,hordeum_vulgare,"170,196","191,8325",ton,grain
2019,11,France,Orge de mout,hordeum_vulgare,"135,350888888889","167,823333333333",ton,grain
2019,11,France,Pois,pisum_sativum,"188,345577148804","187,332650721491",ton,grain
2019,11,France,Tournesol,helianthus_annuus,"282,462442248617","289,703999110073",ton,grain
2019,11,France,Triticale,x_triticosecale,"116,523060557561","160,828379432025",ton,grain
2019,11,Grand Est,Avoine,avena_sativa,"134,5",128,ton,grain
2019,11,Grand Est,Colza,brassica_napus_napus,"321,237736795608","356,569269969514",ton,grain
2019,11,Grand Est,Pois,pisum_sativum,"199,454929874967","183,826309446484",ton,grain
2019,11,Hauts-de-France,Avoine,avena_sativa,0,170,ton,grain
2019,11,Hauts-de-France,Pois,pisum_sativum,"179,86","186,956075250259",ton,grain
2019,11,Nord-Est,Blé tendre,triticum_aestivum,"141,560688287959","149,334445376304",ton,grain
2019,11,Nord-Maritime,Blé tendre,triticum_aestivum,"151,65524596612","182,337036358202",ton,grain
2019,11,Nord-Maritime,Orge brassic,hordeum_vulgare,"145,79",182,ton,grain
2019,11,Nord-Maritime,Orge brassic,hordeum_vulgare,"180,79","208,5",ton,grain
2019,11,Nord-Maritime,Orge de mout,hordeum_vulgare,"137,5",183,ton,grain
2019,11,Normandie,Avoine,avena_sativa,100,"151,036167932288",ton,grain
2019,11,Normandie,Colza,brassica_napus_napus,310,"359,734341140194",ton,grain
2019,11,Normandie,Pois,pisum_sativum,170,"201,191826995027",ton,grain
2019,11,Nouvelle-Aquitaine,Blé dur,triticum_durum,"190,269493478327","183,105494310536",ton,grain
2019,11,Nouvelle-Aquitaine,Blé tendre,triticum_aestivum,155,"177,941383088624",ton,grain
2019,11,Nouvelle-Aquitaine,Colza,brassica_napus_napus,"354,57","351,964503279677",ton,grain
2019,11,Nouvelle-Aquitaine,Tournesol,helianthus_annuus,"287,29936825079","283,084898647696",ton,grain
2019,11,Nouvelle-Aquitaine,Triticale,x_triticosecale,110,"157,25",ton,grain
2019,11,Occitanie,Blé dur,triticum_durum,"136,93953170069","167,174942298388",ton,grain
2019,11,Occitanie,Tournesol,helianthus_annuus,"239,429433152455","321,564349246045",ton,grain
2019,11,Occitanie,Triticale,x_triticosecale,"116,117702289214","158,784885070279",ton,grain
2019,11,Pays de la Loire,Avoine,avena_sativa,0,"151,347864896772",ton,grain
2019,11,Pays de la Loire,Blé dur,triticum_durum,0,"194,538340565684",ton,grain
2019,11,Pays de la Loire,Maïs,zea_mays,0,166,ton,grain
2019,11,Pays de la Loire,Tournesol,helianthus_annuus,"293,101369256542","285,658435143888",ton,grain
2019,11,Pays de la Loire,Triticale,x_triticosecale,0,"167,050577937544",ton,grain
2019,11,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,160,0,ton,grain
2019,11,Sud-Ouest,Maïs,zea_mays,"136,195171756116","150,696202955887",ton,grain
2019,12,Auvergne-Rhônes-Alpes,Maïs,zea_mays,"146,744684986419",0,ton,grain
2019,12,Bourgogne-Franche-Comté,Avoine,avena_sativa,"124,188956123749","126,511041731406",ton,grain
2019,12,Bourgogne-Franche-Comté,Colza,brassica_napus_napus,"367,04367407282","394,782204052466",ton,grain
2019,12,Bourgogne-Franche-Comté,Maïs,zea_mays,"128,136903735247","145,743567644218",ton,grain
2019,12,Bourgogne-Franche-Comté,Tournesol,helianthus_annuus,"300,46404549216","346,408659549229",ton,grain
2019,12,Bretagne,Avoine,avena_sativa,0,161,ton,grain
2019,12,Bretagne,Triticale,x_triticosecale,0,"185,04832118134",ton,grain
2019,12,Centre - Est,Orge brassic,hordeum_vulgare,"145,266","149,473333333333",ton,grain
2019,12,Centre - Est,Orge brassic,hordeum_vulgare,"157,778","156,12",ton,grain
2019,12,Centre - Est,Orge de mout,hordeum_vulgare,"131,458","142,67",ton,grain
2019,12,Centre - Ouest,Blé tendre,triticum_aestivum,"157,235105946525","176,673392840578",ton,grain
2019,12,Centre - Ouest,Maïs,zea_mays,"156,492043996885","155,841168107824",ton,grain
2019,12,Centre-Val de Loire,Avoine,avena_sativa,130,"143,048259641913",ton,grain
2019,12,Centre-Val de Loire,Blé dur,triticum_durum,119,"178,913511387132",ton,grain
2019,12,Centre-Val de Loire,Colza,brassica_napus_napus,360,"345,144808501982",ton,grain
2019,12,Centre-Val de Loire,Pois,pisum_sativum,190,"179,622010263815",ton,grain
2019,12,Centre-Val de Loire,Tournesol,helianthus_annuus,340,"272,431382517983",ton,grain
2019,12,Centre-Val de Loire,Triticale,x_triticosecale,0,"103,290405940735",ton,grain
2019,12,Est,Maïs,zea_mays,"149,180771672013","162,86360377794",ton,grain
2019,12,Est,Orge brassic,hordeum_vulgare,"162,763333333333","187,901428571429",ton,grain
2019,12,Est,Orge brassic,hordeum_vulgare,"180,225714285714","196,558571428571",ton,grain
2019,12,Est,Orge de mout,hordeum_vulgare,"148,382857142857","178,902857142857",ton,grain
2019,12,France,Avoine,avena_sativa,"115,985264906422","152,006810186665",ton,grain
2019,12,France,Blé dur,triticum_durum,"135,719845290143","181,438382976082",ton,grain
2019,12,France,Blé tendre,triticum_aestivum,"154,828164781962","180,497787960399",ton,grain
2019,12,France,Colza,brassica_napus_napus,"336,553150875458","360,092954659964",ton,grain
2019,12,France,Maïs,zea_mays,"145,279159862769","153,649304110521",ton,grain
2019,12,France,Orge brassic,hordeum_vulgare,"158,378111111111","177,458253968254",ton,grain
2019,12,France,Orge brassic,hordeum_vulgare,"173,187904761905","183,559523809524",ton,grain
2019,12,France,Orge de mout,hordeum_vulgare,"140,391396825397","168,662896825397",ton,grain
2019,12,France,Pois,pisum_sativum,"184,479788135553","187,636579431267",ton,grain
2019,12,France,Tournesol,helianthus_annuus,"271,741230004286","292,749399230011",ton,grain
2019,12,France,Triticale,x_triticosecale,"108,404013275291","152,10919812835",ton,grain
2019,12,Grand Est,Avoine,avena_sativa,"116,664210308129","141,626839522104",ton,grain
2019,12,Grand Est,Colza,brassica_napus_napus,"336,741217004855","369,624543591671",ton,grain
2019,12,Grand Est,Pois,pisum_sativum,"178,661515157278","193,16608768263",ton,grain
2019,12,Hauts-de-France,Avoine,avena_sativa,0,173,ton,grain
2019,12,Hauts-de-France,Pois,pisum_sativum,"183,618812867407","193,744599678298",ton,grain
2019,12,Nord-Est,Blé tendre,triticum_aestivum,"153,260763372193","177,446285516312",ton,grain
2019,12,Nord-Maritime,Blé tendre,triticum_aestivum,"153,984380371411","184,052150605544",ton,grain
2019,12,Nord-Maritime,Orge brassic,hordeum_vulgare,"167,105",195,ton,grain
2019,12,Nord-Maritime,Orge brassic,hordeum_vulgare,"181,56",198,ton,grain
2019,12,Nord-Maritime,Orge de mout,hordeum_vulgare,"141,333333333333","184,415833333333",ton,grain
2019,12,Normandie,Avoine,avena_sativa,"107,348983953243","151,118228790586",ton,grain
2019,12,Normandie,Colza,brassica_napus_napus,"307,695894783011","358,489039679676",ton,grain
2019,12,Nouvelle-Aquitaine,Blé dur,triticum_durum,"190,246761646314","180,694558421988",ton,grain
2019,12,Nouvelle-Aquitaine,Blé tendre,triticum_aestivum,0,"177,78",ton,grain
2019,12,Nouvelle-Aquitaine,Colza,brassica_napus_napus,"285,836086399428","348,074268434646",ton,grain
2019,12,Nouvelle-Aquitaine,Tournesol,helianthus_annuus,"287,480697204828","279,850646099804",ton,grain
2019,12,Nouvelle-Aquitaine,Triticale,x_triticosecale,110,159,ton,grain
2019,12,Occitanie,Blé dur,triticum_durum,"136,233950044652","173,725483864732",ton,grain
2019,12,Occitanie,Tournesol,helianthus_annuus,"213,424862828737","323,217866219321",ton,grain
2019,12,Occitanie,Triticale,x_triticosecale,103,"160,804846467051",ton,grain
2019,12,Pays de la Loire,Avoine,avena_sativa,0,"150,303162919425",ton,grain
2019,12,Pays de la Loire,Blé dur,triticum_durum,0,"199,691475263453",ton,grain
2019,12,Pays de la Loire,Maïs,zea_mays,0,169,ton,grain
2019,12,Pays de la Loire,Tournesol,helianthus_annuus,0,"284,493371855702",ton,grain
2019,12,Pays de la Loire,Triticale,x_triticosecale,0,"175,654965217952",ton,grain
2019,12,Sud-Ouest,Maïs,zea_mays,"142,33181609736","152,430908601533",ton,grain
2020,1,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,121,ton,grain
2020,1,Bretagne,Avoine,avena_sativa,0,162,ton,grain
2020,1,Centre - Ouest,Blé tendre,triticum_aestivum,0,"177,387834682986",ton,grain
2020,1,Centre-Val de Loire,Avoine,avena_sativa,0,"117,764635767662",ton,grain
2020,1,Centre-Val de Loire,Blé dur,triticum_durum,0,"185,075111903272",ton,grain
2020,1,France,Avoine,avena_sativa,0,"137,454410243871",ton,grain
2020,1,France,Blé dur,triticum_durum,0,"182,682220845661",ton,grain
2020,1,France,Blé tendre,triticum_aestivum,0,"178,62754437359",ton,grain
2020,1,Grand Est,Avoine,avena_sativa,0,"136,706330232181",ton,grain
2020,1,Hauts-de-France,Avoine,avena_sativa,0,170,ton,grain
2020,1,Nord-Est,Blé tendre,triticum_aestivum,0,"174,055801950699",ton,grain
2020,1,Nord-Maritime,Blé tendre,triticum_aestivum,0,"182,184730026249",ton,grain
2020,1,Normandie,Avoine,avena_sativa,0,"132,404482866512",ton,grain
2020,1,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,"187,347587284239",ton,grain
2020,1,Nouvelle-Aquitaine,Blé tendre,triticum_aestivum,0,"182,850496361164",ton,grain
2020,1,Occitanie,Blé dur,triticum_durum,0,"173,122745774997",ton,grain
2020,1,Pays de la Loire,Avoine,avena_sativa,0,"151,352871121806",ton,grain
2020,1,Pays de la Loire,Blé dur,triticum_durum,0,"198,837530904113",ton,grain
2020,1,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,0,0,ton,grain
2020,2,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,"14,8253084487786",ton,grain
2020,2,Bretagne,Avoine,avena_sativa,0,162,ton,grain
2020,2,Centre-Val de Loire,Avoine,avena_sativa,0,"147,133774080283",ton,grain
2020,2,Centre-Val de Loire,Blé dur,triticum_durum,0,"190,309280310349",ton,grain
2020,2,France,Avoine,avena_sativa,0,"140,3886919567",ton,grain
2020,2,France,Blé dur,triticum_durum,0,"182,178114685843",ton,grain
2020,2,Grand Est,Avoine,avena_sativa,0,"136,169940933855",ton,grain
2020,2,Hauts-de-France,Avoine,avena_sativa,0,172,ton,grain
2020,2,Normandie,Avoine,avena_sativa,0,"148,33375035851",ton,grain
2020,2,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,"193,564896359485",ton,grain
2020,2,Occitanie,Blé dur,triticum_durum,0,"171,820732231248",ton,grain
2020,2,Pays de la Loire,Avoine,avena_sativa,0,146,ton,grain
2020,2,Pays de la Loire,Blé dur,triticum_durum,0,184,ton,grain
2020,3,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,0,ton,grain
2020,3,Bretagne,Avoine,avena_sativa,0,"141,106292303836",ton,grain
2020,3,Centre-Val de Loire,Avoine,avena_sativa,0,"134,991711160868",ton,grain
2020,3,Centre-Val de Loire,Blé dur,triticum_durum,0,"192,112594646135",ton,grain
2020,3,France,Avoine,avena_sativa,0,"142,375764451421",ton,grain
2020,3,France,Blé dur,triticum_durum,0,"185,626949037787",ton,grain
2020,3,Grand Est,Avoine,avena_sativa,0,"146,985644491125",ton,grain
2020,3,Hauts-de-France,Avoine,avena_sativa,0,0,ton,grain
2020,3,Normandie,Avoine,avena_sativa,0,"144,361621653903",ton,grain
2020,3,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,"189,06031595818",ton,grain
2020,3,Occitanie,Blé dur,triticum_durum,0,"173,001991129597",ton,grain
2020,3,Pays de la Loire,Avoine,avena_sativa,0,"140,335459619547",ton,grain
2020,3,Pays de la Loire,Blé dur,triticum_durum,0,"198,595625652926",ton,grain
2020,3,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,0,0,ton,grain
2020,4,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,"8,14287445081398",ton,grain
2020,4,Bretagne,Avoine,avena_sativa,0,155,ton,grain
2020,4,Centre-Val de Loire,Avoine,avena_sativa,0,"136,246950064879",ton,grain
2020,4,Centre-Val de Loire,Blé dur,triticum_durum,0,"188,255881437944",ton,grain
2020,4,France,Avoine,avena_sativa,0,"118,482482001381",ton,grain
2020,4,France,Blé dur,triticum_durum,0,"183,661238156311",ton,grain
2020,4,Grand Est,Avoine,avena_sativa,0,"139,421447967154",ton,grain
2020,4,Normandie,Avoine,avena_sativa,0,"141,253465240212",ton,grain
2020,4,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,"190,204644227166",ton,grain
2020,4,Occitanie,Blé dur,triticum_durum,0,"174,88932487092",ton,grain
2020,4,Pays de la Loire,Avoine,avena_sativa,0,"140,104815864023",ton,grain
2020,4,Pays de la Loire,Blé dur,triticum_durum,0,192,ton,grain
2020,4,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,0,0,ton,grain
2020,5,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,"148,617920673388",ton,grain
2020,5,Bretagne,Avoine,avena_sativa,0,"135,194573341362",ton,grain
2020,5,Centre-Val de Loire,Avoine,avena_sativa,0,"138,89814647105",ton,grain
2020,5,Centre-Val de Loire,Blé dur,triticum_durum,0,"188,41614926992",ton,grain
2020,5,France,Avoine,avena_sativa,0,"118,270170522948",ton,grain
2020,5,France,Blé dur,triticum_durum,0,"185,206706941459",ton,grain
2020,5,Grand Est,Avoine,avena_sativa,0,157,ton,grain
2020,5,Normandie,Avoine,avena_sativa,0,"54,1427461156836",ton,grain
2020,5,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,"187,360829810457",ton,grain
2020,5,Occitanie,Blé dur,triticum_durum,0,"170,73654403527",ton,grain
2020,5,Pays de la Loire,Avoine,avena_sativa,0,"126,493150684932",ton,grain
2020,5,Pays de la Loire,Blé dur,triticum_durum,0,195,ton,grain
2020,5,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,0,0,ton,grain
2020,6,Bourgogne-Franche-Comté,Avoine,avena_sativa,0,"6,99048960942108",ton,grain
2020,6,Bretagne,Avoine,avena_sativa,0,"149,545454545455",ton,grain
2020,6,Centre-Val de Loire,Blé dur,triticum_durum,0,"190,04046892825",ton,grain
2020,6,France,Avoine,avena_sativa,0,"84,8232576084902",ton,grain
2020,6,France,Blé dur,triticum_durum,0,"180,138361316804",ton,grain
2020,6,Grand Est,Avoine,avena_sativa,0,"27,5571763020905",ton,grain
2020,6,Hauts-de-France,Avoine,avena_sativa,0,170,ton,grain
2020,6,Normandie,Avoine,avena_sativa,0,"93,2390207889001",ton,grain
2020,6,Nouvelle-Aquitaine,Blé dur,triticum_durum,0,180,ton,grain
2020,6,Occitanie,Blé dur,triticum_durum,0,"167,052446775041",ton,grain
2020,6,Pays de la Loire,Avoine,avena_sativa,0,"125,254237288136",ton,grain
2020,6,Pays de la Loire,Blé dur,triticum_durum,0,195,ton,grain
2019,7,Bourgogne-Franche-Comté,Avoine,avena_sativa,"106,728850529351","144,662355934727",ton,grain
2019,7,Centre-Val de Loire,Avoine,avena_sativa,0,65,ton,grain
2019,7,Centre-Val de Loire,Blé dur,triticum_durum,0,154,ton,grain
2019,7,France,Avoine,avena_sativa,"107,62392315713","109,075385743527",ton,grain
2019,7,France,Blé dur,triticum_durum,"168,77221997551","185,003067776056",ton,grain
2019,7,Normandie,Avoine,avena_sativa,"110,246323157641","103,215635896739",ton,grain
2019,7,Nouvelle-Aquitaine,Blé dur,triticum_durum,"175,791616900774","191,312627529887",ton,grain
2019,7,Occitanie,Blé dur,triticum_durum,"172,965652594454","197,184622279344",ton,grain
2019,7,Pays de la Loire,Avoine,avena_sativa,"106,133351388145","110,235726613513",ton,grain
2019,7,Pays de la Loire,Blé dur,triticum_durum,"155,023659123133",205,ton,grain
2019,7,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,"159,834033180191",0,ton,grain
2019,8,Bourgogne-Franche-Comté,Avoine,avena_sativa,"103,076376818791","187,177888006379",ton,grain
2019,8,Bretagne,Avoine,avena_sativa,120,"140,323059719747",ton,grain
2019,8,Centre-Val de Loire,Avoine,avena_sativa,0,"99,98",ton,grain
2019,8,Centre-Val de Loire,Blé dur,triticum_durum,205,"204,17",ton,grain
2019,8,France,Avoine,avena_sativa,"111,509759817537","140,185262550093",ton,grain
2019,8,France,Blé dur,triticum_durum,"174,499964874258","182,254426292873",ton,grain
2019,8,Grand Est,Avoine,avena_sativa,"102,814440638745","135,761897700804",ton,grain
2019,8,Hauts-de-France,Avoine,avena_sativa,"122,151517757331",155,ton,grain
2019,8,Normandie,Avoine,avena_sativa,"107,618041923317","144,800057049616",ton,grain
2019,8,Nouvelle-Aquitaine,Blé dur,triticum_durum,"174,969553351051","205,773807521229",ton,grain
2019,8,Occitanie,Blé dur,triticum_durum,"137,020525435667","142,238993398212",ton,grain
2019,8,Pays de la Loire,Avoine,avena_sativa,"109,770278748966","143,526119867807",ton,grain
2019,8,Pays de la Loire,Blé dur,triticum_durum,150,0,ton,grain
2019,8,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,"158,754043597909",0,ton,grain
2019,9,Bourgogne-Franche-Comté,Avoine,avena_sativa,"116,603894769734","173,398141025495",ton,grain
2019,9,Bretagne,Avoine,avena_sativa,120,"8,32472774140656",ton,grain
2019,9,Centre-Val de Loire,Avoine,avena_sativa,130,"118,10459739042",ton,grain
2019,9,Centre-Val de Loire,Blé dur,triticum_durum,"196,322370053012","210,447134264866",ton,grain
2019,9,France,Avoine,avena_sativa,"131,908093578268","134,97141094308",ton,grain
2019,9,France,Blé dur,triticum_durum,"189,56871486195","200,447817620742",ton,grain
2019,9,Grand Est,Avoine,avena_sativa,"124,072465920488","136,351732695197",ton,grain
2019,9,Hauts-de-France,Avoine,avena_sativa,"139,497142857143",160,ton,grain
2019,9,Normandie,Avoine,avena_sativa,140,"149,204338812857",ton,grain
2019,9,Nouvelle-Aquitaine,Blé dur,triticum_durum,"189,815879303009","200,501313989955",ton,grain
2019,9,Occitanie,Blé dur,triticum_durum,"174,867849704388","188,323220816153",ton,grain
2019,9,Pays de la Loire,Avoine,avena_sativa,0,150,ton,grain
2019,9,Pays de la Loire,Blé dur,triticum_durum,200,0,ton,grain
2019,9,Provence-Alpes-Côte d'Azur,Blé dur,triticum_durum,160,0,ton,grain
