date,zone,production_label,specie,min_price,max_price,price_unit,product_output_specie,organic
14/11/2018,FRANCE,Viande vache race lait,bos_taurus,"234,25","261,14",quintal,meat,
21/11/2018,FRANCE,Viande vache race lait,bos_taurus,"234,38","259,43",quintal,meat,
28/11/2018,FRANCE,Viande vache race lait,bos_taurus,"233,13","258,43",quintal,meat,
05/12/2018,FRANCE,Viande vache race lait,bos_taurus,"233,13","258,29",quintal,meat,
12/12/2018,FRANCE,Viande vache race lait,bos_taurus,"232,50","257,57",quintal,meat,
19/12/2018,FRANCE,Viande vache race lait,bos_taurus,"232,00","259,25",quintal,meat,
26/12/2018,FRANCE,Viande vache race lait,bos_taurus,"250,00","265,00",quintal,meat,
02/01/2019,FRANCE,Viande vache race lait,bos_taurus,"236,67","260,67",quintal,meat,
09/01/2019,FRANCE,Viande vache race lait,bos_taurus,"236,13","261,00",quintal,meat,
16/01/2019,FRANCE,Viande vache race lait,bos_taurus,"237,63","261,57",quintal,meat,
23/01/2019,FRANCE,Viande vache race lait,bos_taurus,"239,38","263,00",quintal,meat,
30/01/2019,FRANCE,Viande vache race lait,bos_taurus,"240,38","263,71",quintal,meat,
06/02/2019,FRANCE,Viande vache race lait,bos_taurus,"242,25","266,14",quintal,meat,
13/02/2019,FRANCE,Viande vache race lait,bos_taurus,"244,75","268,29",quintal,meat,
20/02/2019,FRANCE,Viande vache race lait,bos_taurus,"246,75","269,57",quintal,meat,
27/02/2019,FRANCE,Viande vache race lait,bos_taurus,"250,75","271,14",quintal,meat,
06/03/2019,FRANCE,Viande vache race lait,bos_taurus,"252,00","271,86",quintal,meat,
13/03/2019,FRANCE,Viande vache race lait,bos_taurus,"252,38","274,00",quintal,meat,
20/03/2019,FRANCE,Viande vache race lait,bos_taurus,"252,38","274,14",quintal,meat,
27/03/2019,FRANCE,Viande vache race lait,bos_taurus,"253,00","274,14",quintal,meat,
03/04/2019,FRANCE,Viande vache race lait,bos_taurus,"253,00","274,43",quintal,meat,
10/04/2019,FRANCE,Viande vache race lait,bos_taurus,"252,75","274,43",quintal,meat,
17/04/2019,FRANCE,Viande vache race lait,bos_taurus,"252,86","275,67",quintal,meat,
24/04/2019,FRANCE,Viande vache race lait,bos_taurus,"254,50","276,43",quintal,meat,
01/05/2019,FRANCE,Viande vache race lait,bos_taurus,"257,00","278,67",quintal,meat,
08/05/2019,FRANCE,Viande vache race lait,bos_taurus,"258,38","279,43",quintal,meat,
15/05/2019,FRANCE,Viande vache race lait,bos_taurus,"259,88","281,14",quintal,meat,
22/05/2019,FRANCE,Viande vache race lait,bos_taurus,"263,00","282,86",quintal,meat,
29/05/2019,FRANCE,Viande vache race lait,bos_taurus,"263,14","282,17",quintal,meat,
05/06/2019,FRANCE,Viande vache race lait,bos_taurus,"263,63","283,57",quintal,meat,
12/06/2019,FRANCE,Viande vache race lait,bos_taurus,"263,25","282,86",quintal,meat,
19/06/2019,FRANCE,Viande vache race lait,bos_taurus,"262,00","283,14",quintal,meat,
26/06/2019,FRANCE,Viande vache race lait,bos_taurus,"262,00","282,86",quintal,meat,
03/07/2019,FRANCE,Viande vache race lait,bos_taurus,"261,75","282,14",quintal,meat,
10/07/2019,FRANCE,Viande vache race lait,bos_taurus,"261,13","281,86",quintal,meat,
17/07/2019,FRANCE,Viande vache race lait,bos_taurus,"260,38","279,57",quintal,meat,
24/07/2019,FRANCE,Viande vache race lait,bos_taurus,"258,00","276,57",quintal,meat,
31/07/2019,FRANCE,Viande vache race lait,bos_taurus,"254,63","274,14",quintal,meat,
07/08/2019,FRANCE,Viande vache race lait,bos_taurus,"253,00","273,71",quintal,meat,
14/08/2019,FRANCE,Viande vache race lait,bos_taurus,"253,60","273,20",quintal,meat,
21/08/2019,FRANCE,Viande vache race lait,bos_taurus,"253,50","275,29",quintal,meat,
28/08/2019,FRANCE,Viande vache race lait,bos_taurus,"254,38","276,00",quintal,meat,
04/09/2019,FRANCE,Viande vache race lait,bos_taurus,"254,88","276,00",quintal,meat,
11/09/2019,FRANCE,Viande vache race lait,bos_taurus,"250,71","274,86",quintal,meat,
18/09/2019,FRANCE,Viande vache race lait,bos_taurus,"249,50","272,29",quintal,meat,
25/09/2019,FRANCE,Viande vache race lait,bos_taurus,"246,25","268,86",quintal,meat,
02/10/2019,FRANCE,Viande vache race lait,bos_taurus,"243,00","265,29",quintal,meat,
09/10/2019,FRANCE,Viande vache race lait,bos_taurus,"238,25","261,00",quintal,meat,
16/10/2019,FRANCE,Viande vache race lait,bos_taurus,"235,63","258,14",quintal,meat,
23/10/2019,FRANCE,Viande vache race lait,bos_taurus,"232,88","254,86",quintal,meat,
30/10/2019,FRANCE,Viande vache race lait,bos_taurus,"230,63","252,00",quintal,meat,
06/11/2019,FRANCE,Viande vache race lait,bos_taurus,"228,88","249,86",quintal,meat,
13/11/2019,FRANCE,Viande vache race lait,bos_taurus,"226,13","247,00",quintal,meat,
20/11/2019,FRANCE,Viande vache race lait,bos_taurus,"225,75","247,00",quintal,meat,
27/11/2019,FRANCE,Viande vache race lait,bos_taurus,"225,38","246,57",quintal,meat,
04/12/2019,FRANCE,Viande vache race lait,bos_taurus,"225,38","246,57",quintal,meat,
11/12/2019,FRANCE,Viande vache race lait,bos_taurus,"226,75","246,57",quintal,meat,
18/12/2019,FRANCE,Viande vache race lait,bos_taurus,"226,57","247,17",quintal,meat,
25/12/2019,FRANCE,Viande vache race lait,bos_taurus,"230,00","245,00",quintal,meat,
01/01/2020,FRANCE,Viande vache race lait,bos_taurus,"229,33","248,50",quintal,meat,
08/01/2020,FRANCE,Viande vache race lait,bos_taurus,"229,88","249,43",quintal,meat,
15/01/2020,FRANCE,Viande vache race lait,bos_taurus,"230,75","249,00",quintal,meat,
22/01/2020,FRANCE,Viande vache race lait,bos_taurus,"230,25","249,14",quintal,meat,
29/01/2020,FRANCE,Viande vache race lait,bos_taurus,"229,88","248,86",quintal,meat,
05/02/2020,FRANCE,Viande vache race lait,bos_taurus,"230,13","248,86",quintal,meat,
12/02/2020,FRANCE,Viande vache race lait,bos_taurus,"232,50","250,71",quintal,meat,
19/02/2020,FRANCE,Viande vache race lait,bos_taurus,"236,38","254,71",quintal,meat,
26/02/2020,FRANCE,Viande vache race lait,bos_taurus,"239,50","258,29",quintal,meat,
04/03/2020,FRANCE,Viande vache race lait,bos_taurus,"242,88","261,86",quintal,meat,
11/03/2020,FRANCE,Viande vache race lait,bos_taurus,"243,17","263,80",quintal,meat,
18/03/2020,FRANCE,Viande vache race lait,bos_taurus,"245,00","260,00",quintal,meat,
25/03/2020,FRANCE,Viande vache race lait,bos_taurus,"245,00","260,00",quintal,meat,
01/04/2020,FRANCE,Viande vache race lait,bos_taurus,.,.,quintal,meat,
08/04/2020,FRANCE,Viande vache race lait,bos_taurus,.,.,quintal,meat,
15/04/2020,FRANCE,Viande vache race lait,bos_taurus,.,.,quintal,meat,
22/04/2020,FRANCE,Viande vache race lait,bos_taurus,"241,50","261,33",quintal,meat,
29/04/2020,FRANCE,Viande vache race lait,bos_taurus,"242,00","262,67",quintal,meat,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
