date,zone,production_label,specie,min_price,max_price,price_unit,product_output_specie,organic
07/02/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"346,71","404,33",quintal,meat,
14/02/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"346,86","404,33",quintal,meat,
21/02/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"346,43","404,33",quintal,meat,
28/02/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,29","405,17",quintal,meat,
07/03/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,43","405,33",quintal,meat,
14/03/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"348,14","405,33",quintal,meat,
21/03/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"348,14","405,33",quintal,meat,
28/03/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"348,86","405,33",quintal,meat,
04/04/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"348,57","405,33",quintal,meat,
11/04/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,86","405,33",quintal,meat,
18/04/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,86","405,33",quintal,meat,
25/04/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,86","405,33",quintal,meat,
02/05/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","414,40",quintal,meat,
09/05/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"342,00","392,67",quintal,meat,
16/05/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"349,00","406,33",quintal,meat,
23/05/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"349,43","406,33",quintal,meat,
30/05/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,57","406,33",quintal,meat,
06/06/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,43","406,33",quintal,meat,
13/06/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,43","406,33",quintal,meat,
20/06/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,57","406,33",quintal,meat,
27/06/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,57","407,00",quintal,meat,
04/07/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,00","407,00",quintal,meat,
11/07/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,86","408,00",quintal,meat,
18/07/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"356,00","409,67",quintal,meat,
25/07/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,29","409,67",quintal,meat,
01/08/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,29","409,67",quintal,meat,
08/08/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,29","409,67",quintal,meat,
15/08/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"346,75","393,67",quintal,meat,
22/08/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"356,86","410,33",quintal,meat,
29/08/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,57","410,33",quintal,meat,
05/09/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,57","410,33",quintal,meat,
12/09/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"358,29","409,00",quintal,meat,
19/09/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"358,43","409,00",quintal,meat,
26/09/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,71","408,67",quintal,meat,
03/10/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,71","407,83",quintal,meat,
10/10/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,14","407,83",quintal,meat,
17/10/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"356,71","407,83",quintal,meat,
24/10/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,71","407,67",quintal,meat,
31/10/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,17","407,20",quintal,meat,
07/11/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,29","407,67",quintal,meat,
14/11/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,86","407,67",quintal,meat,
21/11/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,14","407,00",quintal,meat,
28/11/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,14","415,40",quintal,meat,
05/12/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"351,86","415,40",quintal,meat,
12/12/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"351,57","415,40",quintal,meat,
19/12/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,40","411,50",quintal,meat,
26/12/2018,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"325,00",.,quintal,meat,
02/01/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,80","408,67",quintal,meat,
09/01/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,86","410,33",quintal,meat,
16/01/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,29","410,67",quintal,meat,
23/01/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,86","410,83",quintal,meat,
30/01/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,86","411,00",quintal,meat,
06/02/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,14","410,83",quintal,meat,
13/02/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,14","412,33",quintal,meat,
20/02/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,43","412,50",quintal,meat,
27/02/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,43","412,50",quintal,meat,
06/03/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,57","412,50",quintal,meat,
13/03/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,86","414,17",quintal,meat,
20/03/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,86","414,17",quintal,meat,
27/03/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"358,57","414,17",quintal,meat,
03/04/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"358,57","414,17",quintal,meat,
10/04/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"365,00","414,17",quintal,meat,
17/04/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"360,86","414,33",quintal,meat,
24/04/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"362,00","416,17",quintal,meat,
01/05/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"356,50","409,40",quintal,meat,
08/05/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"362,71","416,17",quintal,meat,
15/05/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"363,86","416,50",quintal,meat,
22/05/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"365,00","416,50",quintal,meat,
29/05/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"364,83","417,80",quintal,meat,
05/06/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"364,57","416,50",quintal,meat,
12/06/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"364,57","416,50",quintal,meat,
19/06/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"364,57","416,50",quintal,meat,
26/06/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"364,57","416,50",quintal,meat,
03/07/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"365,00","416,50",quintal,meat,
10/07/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"362,57","416,50",quintal,meat,
17/07/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"361,71","414,83",quintal,meat,
24/07/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"360,71","414,67",quintal,meat,
31/07/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"359,57","414,67",quintal,meat,
07/08/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"359,00","414,67",quintal,meat,
14/08/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,50","399,33",quintal,meat,
21/08/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"359,43","415,17",quintal,meat,
28/08/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,67","410,00",quintal,meat,
04/09/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"359,00","414,33",quintal,meat,
11/09/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"358,57","414,17",quintal,meat,
18/09/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,14","413,83",quintal,meat,
25/09/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"357,14","413,00",quintal,meat,
02/10/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"356,86","412,00",quintal,meat,
09/10/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,14","410,67",quintal,meat,
16/10/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","410,17",quintal,meat,
23/10/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","410,17",quintal,meat,
30/10/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","410,17",quintal,meat,
06/11/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","409,83",quintal,meat,
13/11/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","409,83",quintal,meat,
20/11/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","409,83",quintal,meat,
27/11/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"346,60","408,50",quintal,meat,
04/12/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,17","414,80",quintal,meat,
11/12/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,17","414,80",quintal,meat,
18/12/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"352,17","413,80",quintal,meat,
25/12/2019,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"325,00",.,quintal,meat,
01/01/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"347,00","401,33",quintal,meat,
08/01/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,00","409,83",quintal,meat,
15/01/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,29","409,83",quintal,meat,
22/01/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,29","409,83",quintal,meat,
29/01/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,43","409,83",quintal,meat,
05/02/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,29","409,83",quintal,meat,
12/02/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,43","409,83",quintal,meat,
19/02/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"353,71","409,83",quintal,meat,
26/02/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"354,57","409,83",quintal,meat,
04/03/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"355,43","410,00",quintal,meat,
11/03/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"360,50","410,00",quintal,meat,
18/03/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,00","430,00",quintal,meat,
25/03/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"350,00","430,00",quintal,meat,
01/04/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,.,.,quintal,meat,
08/04/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,.,.,quintal,meat,
15/04/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,.,.,quintal,meat,
22/04/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"329,50","375,33",quintal,meat,
29/04/2020,FRANCE,Viande Génisses type viande / mixte / laitier,bos_taurus,"329,50","375,33",quintal,meat,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
,,,,,.,,,
